"","pmax","sh","stability","S","CA","CS","CB","N"
"329",0.875838926174497,161.660402684564,"seagrass",700.39,0.84,7.44,12276.2,0.01
"330",0.889261744966443,161.660402684564,"seagrass",708.95,0.86,7.51,12409.02,0.01
"331",0.902684563758389,161.660402684564,"seagrass",717.58,0.87,7.59,12542.62,0.01
"332",0.916107382550336,161.660402684564,"seagrass",726.26,0.89,7.66,12677,0.01
"333",0.929530201342282,161.660402684564,"seagrass",735,0.91,7.73,12812.12,0.01
"334",0.942953020134228,161.660402684564,"seagrass",743.8,0.92,7.8,12947.98,0.01
"335",0.956375838926175,161.660402684564,"bistable",752.65,0.94,7.88,13084.58,0.01
"336",0.969798657718121,161.660402684564,"bistable",761.56,0.96,7.95,13221.88,0.01
"337",0.983221476510067,161.660402684564,"bistable",770.53,0.98,8.03,13359.89,0.01
"338",0.996644295302013,161.660402684564,"bistable",779.55,0.99,8.1,13498.59,0.01
"339",1.01006711409396,161.660402684564,"bistable",788.62,1.01,8.18,13637.95,0.01
"340",1.02348993288591,161.660402684564,"bistable",797.74,1.03,8.25,13777.98,0.01
"341",1.03691275167785,161.660402684564,"bistable",806.92,1.04,8.33,13918.65,0.01
"342",1.0503355704698,161.660402684564,"bistable",816.14,1.06,8.4,14059.94,0.01
"343",1.06375838926175,161.660402684564,"bistable",825.41,1.08,8.48,14201.86,0.01
"344",1.07718120805369,161.660402684564,"bistable",834.73,1.1,8.55,14344.36,0.01
"345",1.09060402684564,161.660402684564,"bistable",844.09,1.12,8.63,14487.46,0.01
"346",1.10402684563758,161.660402684564,"bistable",853.5,1.13,8.71,14631.11,0.01
"347",1.11744966442953,161.660402684564,"bistable",862.95,1.15,8.78,14775.32,0.02
"348",1.13087248322148,161.660402684564,"bistable",872.44,1.17,8.86,14920.06,0.02
"349",1.14429530201342,161.660402684564,"bistable",881.97,1.19,8.94,15065.31,0.02
"350",1.15771812080537,161.660402684564,"bistable",891.54,1.21,9.02,15211.06,0.02
"351",1.17114093959732,161.660402684564,"bistable",901.15,1.22,9.09,15357.28,0.02
"352",1.18456375838926,161.660402684564,"bistable",910.8,1.24,9.17,15503.97,0.02
"353",1.19798657718121,161.660402684564,"bistable",920.48,1.26,9.25,15651.09,0.02
"354",1.21140939597315,161.660402684564,"bistable",930.19,1.28,9.33,15798.64,0.02
"355",1.2248322147651,161.660402684564,"bistable",939.93,1.3,9.41,15946.58,0.02
"356",1.23825503355705,161.660402684564,"bistable",949.71,1.32,9.49,16094.89,0.02
"357",1.25167785234899,161.660402684564,"bistable",959.51,1.34,9.57,16243.56,0.02
"358",1.26510067114094,161.660402684564,"bistable",969.34,1.35,9.65,16392.55,0.02
"359",1.27852348993289,161.660402684564,"bistable",979.19,1.37,9.72,16541.85,0.02
"360",1.29194630872483,161.660402684564,"bistable",989.06,1.39,9.8,16691.41,0.02
"361",1.30536912751678,161.660402684564,"bistable",998.95,1.41,9.88,16841.22,0.02
"362",1.31879194630872,161.660402684564,"bistable",1008.86,1.43,9.96,16991.25,0.02
"363",1.33221476510067,161.660402684564,"bistable",1018.78,1.45,10.04,17141.45,0.02
"364",1.34563758389262,161.660402684564,"bistable",1028.72,1.47,10.12,17291.79,0.02
"365",1.35906040268456,161.660402684564,"bistable",1038.66,1.49,10.2,17442.25,0.02
"366",1.37248322147651,161.660402684564,"bistable",1048.61,1.5,10.28,17592.76,0.02
"367",1.38590604026846,161.660402684564,"bistable",1058.56,1.52,10.36,17743.29,0.03
"368",1.3993288590604,161.660402684564,"bistable",1068.5,1.54,10.44,17893.78,0.03
"369",1.41275167785235,161.660402684564,"bistable",1078.44,1.56,10.52,18044.19,0.03
"370",1.4261744966443,161.660402684564,"bistable",1088.37,1.58,10.6,18194.44,0.03
"371",1.43959731543624,161.660402684564,"bistable",1098.28,1.6,10.68,18344.47,0.03
"372",1.45302013422819,161.660402684564,"bistable",1108.17,1.62,10.75,18494.2,0.03
"373",1.46644295302013,161.660402684564,"bistable",1118.03,1.64,10.83,18643.54,0.03
"374",1.47986577181208,161.660402684564,"bistable",1127.85,1.66,10.91,18792.39,0.03
"375",1.49328859060403,161.660402684564,"bistable",1137.62,1.68,10.99,18940.64,0.03
"376",1.50671140939597,161.660402684564,"bistable",1147.33,1.7,11.06,19088.16,0.04
"377",1.52013422818792,161.660402684564,"bistable",1156.98,1.72,11.14,19234.79,0.04
"378",1.53355704697987,161.660402684564,"bistable",1166.54,1.74,11.22,19380.35,0.04
"379",1.54697986577181,161.660402684564,"bistable",1176,1.75,11.29,19524.62,0.04
"380",1.56040268456376,161.660402684564,"bistable",1185.34,1.77,11.36,19667.37,0.04
"381",1.5738255033557,161.660402684564,"bistable",1194.54,1.79,11.44,19808.27,0.05
"382",1.58724832214765,161.660402684564,"bistable",1203.56,1.81,11.51,19946.96,0.05
"383",1.6006711409396,161.660402684564,"bistable",1212.37,1.83,11.58,20082.98,0.05
"384",1.61409395973154,161.660402684564,"bistable",1220.93,1.85,11.64,20215.75,0.05
"385",1.62751677852349,161.660402684564,"bistable",1229.18,1.87,11.71,20344.55,0.06
"386",1.64093959731544,161.660402684564,"bistable",1237.04,1.89,11.77,20468.43,0.06
"387",1.65436241610738,161.660402684564,"bistable",1244.42,1.91,11.83,20586.15,0.07
"388",1.66778523489933,161.660402684564,"bistable",1251.19,1.92,11.88,20696.03,0.07
"389",1.68120805369128,161.660402684564,"bistable",1257.16,1.94,11.93,20795.74,0.08
"390",1.69463087248322,161.660402684564,"bistable",1262.06,1.96,11.97,20881.89,0.09
"391",1.70805369127517,161.660402684564,"bistable",1265.51,1.98,11.99,20949.4,0.1
"392",1.72147651006711,161.660402684564,"bistable",1266.86,1.99,12,20990.06,0.11
"393",1.73489932885906,161.660402684564,"bistable",1265,2.01,11.99,20989.49,0.13
"394",1.74832214765101,161.660402684564,"bistable",1257.66,2.02,11.93,20918.71,0.15
"395",1.76174496644295,161.660402684564,"bistable",1239,2.03,11.78,20702.32,0.19
"396",1.7751677852349,161.660402684564,"bistable",1172.29,2.01,11.25,19864.62,0.29
"397",1.78859060402685,161.660402684564,"bare",0,0.59,0,858.73,1.54
"398",1.80201342281879,161.660402684564,"bare",0,0.59,0,865.18,1.54
"399",1.81543624161074,161.660402684564,"bare",0,0.6,0,871.63,1.55
"400",1.82885906040268,161.660402684564,"bare",0,0.6,0,878.07,1.55
"401",1.84228187919463,161.660402684564,"bare",0,0.61,0,884.52,1.56
"402",1.85570469798658,161.660402684564,"bare",0,0.61,0,890.97,1.56
"403",1.86912751677852,161.660402684564,"bare",0,0.62,0,897.42,1.56
"404",1.88255033557047,161.660402684564,"bare",0,0.62,0,903.86,1.57
"405",1.89597315436242,161.660402684564,"bare",0,0.62,0,910.31,1.57
"406",1.90939597315436,161.660402684564,"bare",0,0.63,0,916.76,1.58
"407",1.92281879194631,161.660402684564,"bare",0,0.63,0,923.21,1.58
"408",1.93624161073825,161.660402684564,"bare",0,0.64,0,929.65,1.59
"409",1.9496644295302,161.660402684564,"bare",0,0.64,0,936.1,1.59
"410",1.96308724832215,161.660402684564,"bare",0,0.65,0,942.55,1.59
"411",1.97651006711409,161.660402684564,"bare",0,0.65,0,949,1.6
"412",1.98993288590604,161.660402684564,"bare",0,0.66,0,955.44,1.6
"413",2.00335570469799,161.660402684564,"bare",0,0.66,0,961.89,1.61
"414",2.01677852348993,161.660402684564,"bare",0,0.66,0,968.34,1.61
"415",2.03020134228188,161.660402684564,"bare",0,0.67,0,974.79,1.61
"416",2.04362416107383,161.660402684564,"bare",0,0.67,0,981.24,1.62
"417",2.05704697986577,161.660402684564,"bare",0,0.68,0,987.68,1.62
"418",2.07046979865772,161.660402684564,"bare",0,0.68,0,994.13,1.63
"419",2.08389261744966,161.660402684564,"bare",0,0.69,0,1000.58,1.63
"420",2.09731543624161,161.660402684564,"bare",0,0.69,0,1007.03,1.63
"421",2.11073825503356,161.660402684564,"bare",0,0.69,0,1013.48,1.64
"422",2.1241610738255,161.660402684564,"bare",0,0.7,0,1019.92,1.64
"423",2.13758389261745,161.660402684564,"bare",0,0.7,0,1026.37,1.65
"424",2.1510067114094,161.660402684564,"bare",0,0.71,0,1032.82,1.65
"425",2.16442953020134,161.660402684564,"bare",0,0.71,0,1039.27,1.65
"426",2.17785234899329,161.660402684564,"bare",0,0.72,0,1045.72,1.66
"427",2.19127516778523,161.660402684564,"bare",0,0.72,0,1052.16,1.66
"428",2.20469798657718,161.660402684564,"bare",0,0.73,0,1058.61,1.67
"429",2.21812080536913,161.660402684564,"bare",0,0.73,0,1065.06,1.67
"430",2.23154362416107,161.660402684564,"bare",0,0.73,0,1071.51,1.67
"431",2.24496644295302,161.660402684564,"bare",0,0.74,0,1077.96,1.68
"432",2.25838926174497,161.660402684564,"bare",0,0.74,0,1084.41,1.68
"433",2.27181208053691,161.660402684564,"bare",0,0.75,0,1090.85,1.69
"434",2.28523489932886,161.660402684564,"bare",0,0.75,0,1097.3,1.69
"435",2.29865771812081,161.660402684564,"bare",0,0.76,0,1103.75,1.69
"436",2.31208053691275,161.660402684564,"bare",0,0.76,0,1110.2,1.7
"437",2.3255033557047,161.660402684564,"bare",0,0.77,0,1116.65,1.7
"438",2.33892617449664,161.660402684564,"bare",0,0.77,0,1123.1,1.71
"439",2.35234899328859,161.660402684564,"bare",0,0.77,0,1129.55,1.71
"440",2.36577181208054,161.660402684564,"bare",0,0.78,0,1136,1.72
"441",2.37919463087248,161.660402684564,"bare",0,0.78,0,1142.44,1.72
"442",2.39261744966443,161.660402684564,"bare",0,0.79,0,1148.89,1.72
"443",2.40604026845638,161.660402684564,"bare",0,0.79,0,1155.34,1.73
"444",2.41946308724832,161.660402684564,"bare",0,0.8,0,1161.79,1.73
"445",2.43288590604027,161.660402684564,"bare",0,0.8,0,1168.24,1.74
"446",2.44630872483221,161.660402684564,"bare",0,0.81,0,1174.69,1.74
"447",2.45973154362416,161.660402684564,"bare",0,0.81,0,1181.14,1.74
"448",2.47315436241611,161.660402684564,"bare",0,0.81,0,1187.59,1.75
"449",2.48657718120805,161.660402684564,"bare",0,0.82,0,1194.04,1.75
"450",2.5,161.660402684564,"bare",0,0.82,0,1200.49,1.76
"451",0.5,235.390604026846,"seagrass",357.21,0.32,4.83,7586.95,0.01
"452",0.513422818791946,235.390604026846,"seagrass",361.19,0.33,4.87,7662.61,0.01
"453",0.526845637583893,235.390604026846,"seagrass",365.22,0.34,4.91,7738.97,0.01
"454",0.540268456375839,235.390604026846,"seagrass",369.31,0.35,4.96,7816.03,0.01
"455",0.553691275167785,235.390604026846,"seagrass",373.44,0.36,5,7893.81,0.01
"456",0.567114093959732,235.390604026846,"seagrass",377.62,0.37,5.04,7972.3,0.01
"457",0.580536912751678,235.390604026846,"seagrass",381.86,0.38,5.08,8051.51,0.01
"458",0.593959731543624,235.390604026846,"seagrass",386.14,0.39,5.13,8131.46,0.01
"459",0.60738255033557,235.390604026846,"seagrass",390.48,0.4,5.17,8212.14,0.01
"460",0.620805369127517,235.390604026846,"seagrass",394.87,0.41,5.21,8293.55,0.01
"461",0.634228187919463,235.390604026846,"seagrass",399.32,0.42,5.26,8375.71,0.01
"462",0.647651006711409,235.390604026846,"seagrass",403.82,0.44,5.3,8458.61,0.01
"463",0.661073825503356,235.390604026846,"seagrass",408.37,0.45,5.35,8542.27,0.01
"464",0.674496644295302,235.390604026846,"seagrass",412.97,0.46,5.39,8626.68,0.01
"465",0.687919463087248,235.390604026846,"seagrass",417.63,0.47,5.44,8711.85,0.01
"466",0.701342281879195,235.390604026846,"seagrass",422.35,0.48,5.49,8797.79,0.01
"467",0.714765100671141,235.390604026846,"seagrass",427.12,0.49,5.53,8884.49,0.01
"468",0.728187919463087,235.390604026846,"seagrass",431.95,0.5,5.58,8971.96,0.01
"469",0.741610738255034,235.390604026846,"seagrass",436.83,0.51,5.63,9060.2,0.01
"470",0.75503355704698,235.390604026846,"seagrass",441.77,0.53,5.68,9149.21,0.01
"471",0.768456375838926,235.390604026846,"seagrass",446.77,0.54,5.72,9239,0.01
"472",0.781879194630873,235.390604026846,"seagrass",451.82,0.55,5.77,9329.57,0.01
"473",0.795302013422819,235.390604026846,"seagrass",456.93,0.56,5.82,9420.92,0.01
"474",0.808724832214765,235.390604026846,"seagrass",462.1,0.57,5.87,9513.05,0.01
"475",0.822147651006711,235.390604026846,"seagrass",467.32,0.58,5.92,9605.96,0.01
"476",0.835570469798658,235.390604026846,"seagrass",472.61,0.6,5.97,9699.65,0.01
"477",0.848993288590604,235.390604026846,"seagrass",477.95,0.61,6.02,9794.12,0.02
"478",0.86241610738255,235.390604026846,"seagrass",483.34,0.62,6.07,9889.37,0.02
"479",0.875838926174497,235.390604026846,"seagrass",488.8,0.63,6.13,9985.4,0.02
"480",0.889261744966443,235.390604026846,"seagrass",494.31,0.65,6.18,10082.21,0.02
"481",0.902684563758389,235.390604026846,"seagrass",499.88,0.66,6.23,10179.79,0.02
"482",0.916107382550336,235.390604026846,"seagrass",505.51,0.67,6.28,10278.14,0.02
"483",0.929530201342282,235.390604026846,"seagrass",511.2,0.68,6.34,10377.26,0.02
"484",0.942953020134228,235.390604026846,"seagrass",516.94,0.7,6.39,10477.13,0.02
"485",0.956375838926175,235.390604026846,"bistable",522.74,0.71,6.44,10577.77,0.02
"486",0.969798657718121,235.390604026846,"bistable",528.6,0.72,6.5,10679.16,0.02
"487",0.983221476510067,235.390604026846,"bistable",534.51,0.74,6.55,10781.29,0.02
"488",0.996644295302013,235.390604026846,"bistable",540.48,0.75,6.61,10884.17,0.02
"489",1.01006711409396,235.390604026846,"bistable",546.5,0.76,6.66,10987.76,0.02
"490",1.02348993288591,235.390604026846,"bistable",552.58,0.78,6.72,11092.08,0.02
"491",1.03691275167785,235.390604026846,"bistable",558.71,0.79,6.78,11197.11,0.02
"492",1.0503355704698,235.390604026846,"bistable",564.9,0.8,6.83,11302.84,0.02
"493",1.06375838926175,235.390604026846,"bistable",571.14,0.82,6.89,11409.25,0.02
"494",1.07718120805369,235.390604026846,"bistable",577.43,0.83,6.95,11516.32,0.02
"495",1.09060402684564,235.390604026846,"bistable",583.77,0.84,7.01,11624.06,0.02
"496",1.10402684563758,235.390604026846,"bistable",590.16,0.86,7.06,11732.43,0.02
"497",1.11744966442953,235.390604026846,"bistable",596.6,0.87,7.12,11841.41,0.02
"498",1.13087248322148,235.390604026846,"bistable",603.08,0.89,7.18,11951,0.02
"499",1.14429530201342,235.390604026846,"bistable",609.61,0.9,7.24,12061.15,0.02
"500",1.15771812080537,235.390604026846,"bistable",616.18,0.92,7.3,12171.86,0.02
"501",1.17114093959732,235.390604026846,"bistable",622.8,0.93,7.36,12283.08,0.02
"502",1.18456375838926,235.390604026846,"bistable",629.45,0.94,7.42,12394.79,0.03
"503",1.19798657718121,235.390604026846,"bistable",636.14,0.96,7.48,12506.96,0.03
"504",1.21140939597315,235.390604026846,"bistable",642.87,0.97,7.54,12619.54,0.03
"505",1.2248322147651,235.390604026846,"bistable",649.62,0.99,7.6,12732.49,0.03
"506",1.23825503355705,235.390604026846,"bistable",656.41,1,7.66,12845.77,0.03
"507",1.25167785234899,235.390604026846,"bistable",663.22,1.02,7.72,12959.33,0.03
"508",1.26510067114094,235.390604026846,"bistable",670.04,1.03,7.78,13073.1,0.03
"509",1.27852348993289,235.390604026846,"bistable",676.89,1.05,7.84,13187.01,0.03
"510",1.29194630872483,235.390604026846,"bistable",683.74,1.06,7.9,13301,0.03
"511",1.30536912751678,235.390604026846,"bistable",690.59,1.08,7.96,13414.98,0.03
"512",1.31879194630872,235.390604026846,"bistable",697.45,1.09,8.02,13528.85,0.03
"513",1.33221476510067,235.390604026846,"bistable",704.29,1.11,8.08,13642.51,0.04
"514",1.34563758389262,235.390604026846,"bistable",711.11,1.12,8.14,13755.81,0.04
"515",1.35906040268456,235.390604026846,"bistable",717.9,1.14,8.2,13868.62,0.04
"516",1.37248322147651,235.390604026846,"bistable",724.64,1.16,8.26,13980.76,0.04
"517",1.38590604026846,235.390604026846,"bistable",731.33,1.17,8.31,14092.03,0.04
"518",1.3993288590604,235.390604026846,"bistable",737.94,1.19,8.37,14202.18,0.04
"519",1.41275167785235,235.390604026846,"bistable",744.45,1.2,8.43,14310.93,0.05
"520",1.4261744966443,235.390604026846,"bistable",750.84,1.22,8.48,14417.91,0.05
"521",1.43959731543624,235.390604026846,"bistable",757.08,1.23,8.54,14522.7,0.05
"522",1.45302013422819,235.390604026846,"bistable",763.12,1.25,8.59,14624.76,0.05
"523",1.46644295302013,235.390604026846,"bistable",768.92,1.26,8.64,14723.41,0.06
"524",1.47986577181208,235.390604026846,"bistable",774.42,1.28,8.69,14817.75,0.06
"525",1.49328859060403,235.390604026846,"bistable",779.53,1.29,8.73,14906.64,0.07
"526",1.50671140939597,235.390604026846,"bistable",784.13,1.31,8.77,14988.48,0.07
"527",1.52013422818792,235.390604026846,"bistable",788.07,1.32,8.8,15061.06,0.08
"528",1.53355704697987,235.390604026846,"bistable",791.12,1.33,8.83,15121.12,0.08
"529",1.54697986577181,235.390604026846,"bistable",792.91,1.35,8.84,15163.6,0.09
"530",1.56040268456376,235.390604026846,"bistable",792.83,1.36,8.84,15179.9,0.1
"531",1.5738255033557,235.390604026846,"bistable",789.7,1.37,8.82,15153.4,0.12
"532",1.58724832214765,235.390604026846,"bistable",780.62,1.37,8.74,15043.14,0.14
"533",1.6006711409396,235.390604026846,"bistable",750.62,1.37,8.48,14636.31,0.19
"534",1.61409395973154,235.390604026846,"bare",0,0.53,0,774.92,1.49
"535",1.62751677852349,235.390604026846,"bare",0,0.54,0,781.37,1.49
"536",1.64093959731544,235.390604026846,"bare",0,0.54,0,787.82,1.5
"537",1.65436241610738,235.390604026846,"bare",0,0.54,0,794.26,1.5
"538",1.66778523489933,235.390604026846,"bare",0,0.55,0,800.71,1.5
"539",1.68120805369128,235.390604026846,"bare",0,0.55,0,807.16,1.51
"540",1.69463087248322,235.390604026846,"bare",0,0.56,0,813.6,1.51
"541",1.70805369127517,235.390604026846,"bare",0,0.56,0,820.05,1.52
"542",1.72147651006711,235.390604026846,"bare",0,0.57,0,826.5,1.52
"543",1.73489932885906,235.390604026846,"bare",0,0.57,0,832.95,1.52
"544",1.74832214765101,235.390604026846,"bare",0,0.58,0,839.39,1.53
"545",1.76174496644295,235.390604026846,"bare",0,0.58,0,845.84,1.53
"546",1.7751677852349,235.390604026846,"bare",0,0.58,0,852.29,1.54
"547",1.78859060402685,235.390604026846,"bare",0,0.59,0,858.73,1.54
"548",1.80201342281879,235.390604026846,"bare",0,0.59,0,865.18,1.54
"549",1.81543624161074,235.390604026846,"bare",0,0.6,0,871.63,1.55
"550",1.82885906040268,235.390604026846,"bare",0,0.6,0,878.07,1.55
"551",1.84228187919463,235.390604026846,"bare",0,0.61,0,884.52,1.56
"552",1.85570469798658,235.390604026846,"bare",0,0.61,0,890.97,1.56
"553",1.86912751677852,235.390604026846,"bare",0,0.62,0,897.42,1.56
"554",1.88255033557047,235.390604026846,"bare",0,0.62,0,903.86,1.57
"555",1.89597315436242,235.390604026846,"bare",0,0.62,0,910.31,1.57
"556",1.90939597315436,235.390604026846,"bare",0,0.63,0,916.76,1.58
"557",1.92281879194631,235.390604026846,"bare",0,0.63,0,923.21,1.58
"558",1.93624161073825,235.390604026846,"bare",0,0.64,0,929.65,1.59
"559",1.9496644295302,235.390604026846,"bare",0,0.64,0,936.1,1.59
"560",1.96308724832215,235.390604026846,"bare",0,0.65,0,942.55,1.59
"561",1.97651006711409,235.390604026846,"bare",0,0.65,0,949,1.6
"562",1.98993288590604,235.390604026846,"bare",0,0.66,0,955.44,1.6
"563",2.00335570469799,235.390604026846,"bare",0,0.66,0,961.89,1.61
"564",2.01677852348993,235.390604026846,"bare",0,0.66,0,968.34,1.61
"565",2.03020134228188,235.390604026846,"bare",0,0.67,0,974.79,1.61
"566",2.04362416107383,235.390604026846,"bare",0,0.67,0,981.24,1.62
"567",2.05704697986577,235.390604026846,"bare",0,0.68,0,987.68,1.62
"568",2.07046979865772,235.390604026846,"bare",0,0.68,0,994.13,1.63
"569",2.08389261744966,235.390604026846,"bare",0,0.69,0,1000.58,1.63
"570",2.09731543624161,235.390604026846,"bare",0,0.69,0,1007.03,1.63
"571",2.11073825503356,235.390604026846,"bare",0,0.69,0,1013.48,1.64
"572",2.1241610738255,235.390604026846,"bare",0,0.7,0,1019.92,1.64
"573",2.13758389261745,235.390604026846,"bare",0,0.7,0,1026.37,1.65
"574",2.1510067114094,235.390604026846,"bare",0,0.71,0,1032.82,1.65
"575",2.16442953020134,235.390604026846,"bare",0,0.71,0,1039.27,1.65
"576",2.17785234899329,235.390604026846,"bare",0,0.72,0,1045.72,1.66
"577",2.19127516778523,235.390604026846,"bare",0,0.72,0,1052.16,1.66
"578",2.20469798657718,235.390604026846,"bare",0,0.73,0,1058.61,1.67
"579",2.21812080536913,235.390604026846,"bare",0,0.73,0,1065.06,1.67
"580",2.23154362416107,235.390604026846,"bare",0,0.73,0,1071.51,1.67
"581",2.24496644295302,235.390604026846,"bare",0,0.74,0,1077.96,1.68
"582",2.25838926174497,235.390604026846,"bare",0,0.74,0,1084.41,1.68
"583",2.27181208053691,235.390604026846,"bare",0,0.75,0,1090.85,1.69
"584",2.28523489932886,235.390604026846,"bare",0,0.75,0,1097.3,1.69
"585",2.29865771812081,235.390604026846,"bare",0,0.76,0,1103.75,1.69
"586",2.31208053691275,235.390604026846,"bare",0,0.76,0,1110.2,1.7
"587",2.3255033557047,235.390604026846,"bare",0,0.77,0,1116.65,1.7
"588",2.33892617449664,235.390604026846,"bare",0,0.77,0,1123.1,1.71
"589",2.35234899328859,235.390604026846,"bare",0,0.77,0,1129.55,1.71
"590",2.36577181208054,235.390604026846,"bare",0,0.78,0,1136,1.72
"591",2.37919463087248,235.390604026846,"bare",0,0.78,0,1142.44,1.72
"592",2.39261744966443,235.390604026846,"bare",0,0.79,0,1148.89,1.72
"593",2.40604026845638,235.390604026846,"bare",0,0.79,0,1155.34,1.73
"594",2.41946308724832,235.390604026846,"bare",0,0.8,0,1161.79,1.73
"595",2.43288590604027,235.390604026846,"bare",0,0.8,0,1168.24,1.74
"596",2.44630872483221,235.390604026846,"bare",0,0.81,0,1174.69,1.74
"597",2.45973154362416,235.390604026846,"bare",0,0.81,0,1181.14,1.74
"598",2.47315436241611,235.390604026846,"bare",0,0.81,0,1187.59,1.75
"599",2.48657718120805,235.390604026846,"bare",0,0.82,0,1194.04,1.75
"600",2.5,235.390604026846,"bare",0,0.82,0,1200.49,1.76
"601",0.5,309.120805369127,"seagrass",290.22,0.27,4.37,6829.24,0.01
"602",0.513422818791946,309.120805369127,"seagrass",292.8,0.28,4.4,6886.37,0.01
"603",0.526845637583893,309.120805369127,"seagrass",295.41,0.29,4.43,6943.89,0.01
"604",0.540268456375839,309.120805369127,"seagrass",298.05,0.29,4.47,7001.8,0.01
"605",0.553691275167785,309.120805369127,"seagrass",300.71,0.3,4.5,7060.11,0.01
