"","temp","nr","stability","S","CA","CS","CB","N"
"328",300.535234899329,0.0161409395973154,"seagrass",1026.48,0.86,8.47,12147.16,0.01
"329",300.597651006711,0.0161409395973154,"seagrass",1026.47,0.85,8.47,12087.04,0.01
"330",300.660067114094,0.0161409395973154,"seagrass",1026.46,0.85,8.47,12027.24,0.01
"331",300.722483221477,0.0161409395973154,"seagrass",1026.46,0.85,8.47,11967.75,0.01
"332",300.784899328859,0.0161409395973154,"seagrass",1026.45,0.85,8.47,11908.56,0.01
"333",300.847315436242,0.0161409395973154,"seagrass",1026.44,0.85,8.47,11849.69,0.01
"334",300.909731543624,0.0161409395973154,"seagrass",1026.43,0.85,8.47,11791.12,0.01
"335",300.972147651007,0.0161409395973154,"seagrass",1026.42,0.85,8.47,11732.85,0.01
"336",301.034563758389,0.0161409395973154,"seagrass",1026.41,0.85,8.47,11674.89,0.01
"337",301.096979865772,0.0161409395973154,"seagrass",1026.39,0.85,8.46,11617.23,0.01
"338",301.159395973154,0.0161409395973154,"seagrass",1026.38,0.84,8.46,11559.86,0.01
"339",301.221812080537,0.0161409395973154,"seagrass",1026.37,0.84,8.46,11502.79,0.01
"340",301.284228187919,0.0161409395973154,"seagrass",1026.36,0.84,8.46,11446.02,0.01
"341",301.346644295302,0.0161409395973154,"seagrass",1026.34,0.84,8.46,11389.54,0.01
"342",301.409060402685,0.0161409395973154,"seagrass",1026.33,0.84,8.46,11333.35,0.01
"343",301.471476510067,0.0161409395973154,"seagrass",1026.31,0.84,8.46,11277.45,0.01
"344",301.53389261745,0.0161409395973154,"seagrass",1026.3,0.84,8.46,11221.84,0.01
"345",301.596308724832,0.0161409395973154,"seagrass",1026.28,0.84,8.46,11166.52,0.01
"346",301.658724832215,0.0161409395973154,"seagrass",1026.26,0.84,8.46,11111.48,0.01
"347",301.721140939597,0.0161409395973154,"seagrass",1026.24,0.83,8.46,11056.72,0.01
"348",301.78355704698,0.0161409395973154,"seagrass",1026.23,0.83,8.46,11002.24,0.01
"349",301.845973154362,0.0161409395973154,"seagrass",1026.21,0.83,8.46,10948.04,0.01
"350",301.908389261745,0.0161409395973154,"seagrass",1026.18,0.83,8.46,10894.12,0.01
"351",301.970805369128,0.0161409395973154,"seagrass",1026.16,0.83,8.46,10840.47,0.01
"352",302.03322147651,0.0161409395973154,"seagrass",1026.14,0.83,8.46,10787.09,0.01
"353",302.095637583893,0.0161409395973154,"seagrass",1026.12,0.83,8.46,10733.99,0.01
"354",302.158053691275,0.0161409395973154,"seagrass",1026.09,0.83,8.46,10681.16,0.01
"355",302.220469798658,0.0161409395973154,"seagrass",1026.07,0.83,8.46,10628.59,0.01
"356",302.28288590604,0.0161409395973154,"seagrass",1026.04,0.82,8.46,10576.29,0.01
"357",302.345302013423,0.0161409395973154,"seagrass",1026.01,0.82,8.46,10524.25,0.01
"358",302.407718120805,0.0161409395973154,"seagrass",1025.98,0.82,8.46,10472.48,0.01
"359",302.470134228188,0.0161409395973154,"seagrass",1025.95,0.82,8.46,10420.97,0.01
"360",302.53255033557,0.0161409395973154,"seagrass",1025.92,0.82,8.46,10369.71,0.01
"361",302.594966442953,0.0161409395973154,"seagrass",1025.88,0.82,8.46,10318.71,0.01
"362",302.657382550336,0.0161409395973154,"seagrass",1025.85,0.82,8.46,10267.97,0.01
"363",302.719798657718,0.0161409395973154,"seagrass",1025.81,0.82,8.46,10217.47,0.01
"364",302.782214765101,0.0161409395973154,"seagrass",1025.77,0.81,8.46,10167.23,0.01
"365",302.844630872483,0.0161409395973154,"seagrass",1025.73,0.81,8.46,10117.24,0.01
"366",302.907046979866,0.0161409395973154,"seagrass",1025.69,0.81,8.46,10067.49,0.01
"367",302.969463087248,0.0161409395973154,"seagrass",1025.65,0.81,8.45,10017.98,0.01
"368",303.031879194631,0.0161409395973154,"seagrass",1025.6,0.81,8.45,9968.72,0.01
"369",303.094295302013,0.0161409395973154,"seagrass",1025.55,0.81,8.45,9919.7,0.01
"370",303.156711409396,0.0161409395973154,"seagrass",1025.5,0.81,8.45,9870.91,0.01
"371",303.219127516779,0.0161409395973154,"seagrass",1025.45,0.81,8.45,9822.36,0.01
"372",303.281543624161,0.0161409395973154,"seagrass",1025.39,0.81,8.45,9774.04,0.01
"373",303.343959731544,0.0161409395973154,"seagrass",1025.33,0.8,8.45,9725.95,0.01
"374",303.406375838926,0.0161409395973154,"seagrass",1025.27,0.8,8.45,9678.09,0.01
"375",303.468791946309,0.0161409395973154,"seagrass",1025.2,0.8,8.45,9630.46,0.01
"376",303.531208053691,0.0161409395973154,"seagrass",1025.13,0.8,8.45,9583.04,0.01
"377",303.593624161074,0.0161409395973154,"seagrass",1025.06,0.8,8.45,9535.85,0.01
"378",303.656040268456,0.0161409395973154,"seagrass",1024.99,0.8,8.45,9488.87,0.01
"379",303.718456375839,0.0161409395973154,"seagrass",1024.91,0.8,8.45,9442.1,0.01
"380",303.780872483221,0.0161409395973154,"seagrass",1024.82,0.8,8.45,9395.54,0.01
"381",303.843288590604,0.0161409395973154,"seagrass",1024.73,0.79,8.45,9349.18,0.01
"382",303.905704697987,0.0161409395973154,"bistable",1024.64,0.79,8.44,9303.03,0.01
"383",303.968120805369,0.0161409395973154,"bistable",1024.53,0.79,8.44,9257.07,0.01
"384",304.030536912752,0.0161409395973154,"bistable",1024.43,0.79,8.44,9211.31,0.01
"385",304.092953020134,0.0161409395973154,"bistable",1024.31,0.79,8.44,9165.73,0.01
"386",304.155369127517,0.0161409395973154,"bistable",1024.19,0.79,8.44,9120.34,0.01
"387",304.217785234899,0.0161409395973154,"bistable",1024.06,0.79,8.44,9075.12,0.01
"388",304.280201342282,0.0161409395973154,"bistable",1023.92,0.79,8.44,9030.07,0.01
"389",304.342617449664,0.0161409395973154,"bistable",1023.77,0.78,8.44,8985.18,0.01
"390",304.405033557047,0.0161409395973154,"bistable",1023.62,0.78,8.44,8940.44,0.01
"391",304.46744966443,0.0161409395973154,"bistable",1023.44,0.78,8.43,8895.85,0.01
"392",304.529865771812,0.0161409395973154,"bistable",1023.26,0.78,8.43,8851.4,0.01
"393",304.592281879195,0.0161409395973154,"bistable",1023.06,0.78,8.43,8807.07,0.01
"394",304.654697986577,0.0161409395973154,"bistable",1022.85,0.78,8.43,8762.85,0.01
"395",304.71711409396,0.0161409395973154,"bistable",1022.61,0.78,8.43,8718.73,0.01
"396",304.779530201342,0.0161409395973154,"bistable",1022.36,0.78,8.42,8674.68,0.01
"397",304.841946308725,0.0161409395973154,"bistable",1022.08,0.78,8.42,8630.69,0.01
"398",304.904362416107,0.0161409395973154,"bistable",1021.77,0.77,8.42,8586.74,0.01
"399",304.96677852349,0.0161409395973154,"bistable",1021.44,0.77,8.42,8542.79,0.01
"400",305.029194630872,0.0161409395973154,"bistable",1021.07,0.77,8.41,8498.81,0.01
"401",305.091610738255,0.0161409395973154,"bistable",1020.65,0.77,8.41,8454.77,0.02
"402",305.154026845638,0.0161409395973154,"bistable",1020.19,0.77,8.41,8410.6,0.02
"403",305.21644295302,0.0161409395973154,"bistable",1019.67,0.77,8.4,8366.25,0.02
"404",305.278859060403,0.0161409395973154,"bistable",1019.07,0.77,8.4,8321.63,0.02
"405",305.341275167785,0.0161409395973154,"bistable",1018.4,0.76,8.39,8276.65,0.02
"406",305.403691275168,0.0161409395973154,"bistable",1017.62,0.76,8.39,8231.18,0.02
"407",305.46610738255,0.0161409395973154,"bistable",1016.71,0.76,8.38,8185.03,0.02
"408",305.528523489933,0.0161409395973154,"bistable",1015.63,0.76,8.37,8137.97,0.02
"409",305.590939597315,0.0161409395973154,"bistable",1014.34,0.76,8.36,8089.67,0.03
"410",305.653355704698,0.0161409395973154,"bistable",1012.77,0.76,8.35,8039.65,0.03
"411",305.715771812081,0.0161409395973154,"bistable",1010.81,0.76,8.33,7987.2,0.03
"412",305.778187919463,0.0161409395973154,"bistable",1008.29,0.76,8.31,7931.22,0.03
"413",305.840604026846,0.0161409395973154,"bistable",1004.95,0.75,8.29,7869.85,0.04
"414",305.903020134228,0.0161409395973154,"bistable",1000.31,0.75,8.25,7799.83,0.05
"415",305.965436241611,0.0161409395973154,"bistable",993.4,0.75,8.2,7714.66,0.06
"416",306.027852348993,0.0161409395973154,"bistable",982.01,0.75,8.11,7599.34,0.08
"417",306.090268456376,0.0161409395973154,"bistable",959.56,0.75,7.93,7409.3,0.11
"418",306.152684563758,0.0161409395973154,"bistable",891.44,0.74,7.4,6909.48,0.22
"419",306.215100671141,0.0161409395973154,"bare",0,0.14,0,117.3,1.15
"420",306.277516778523,0.0161409395973154,"bare",0,0.14,0,116.58,1.15
"421",306.339932885906,0.0161409395973154,"bare",0,0.14,0,115.86,1.15
"422",306.402348993289,0.0161409395973154,"bare",0,0.14,0,115.14,1.15
"423",306.464765100671,0.0161409395973154,"bare",0,0.14,0,114.43,1.15
"424",306.527181208054,0.0161409395973154,"bare",0,0.14,0,113.72,1.15
"425",306.589597315436,0.0161409395973154,"bare",0,0.14,0,113.02,1.15
"426",306.652013422819,0.0161409395973154,"bare",0,0.14,0,112.32,1.15
"427",306.714429530201,0.0161409395973154,"bare",0,0.14,0,111.63,1.15
"428",306.776845637584,0.0161409395973154,"bare",0,0.14,0,110.94,1.15
"429",306.839261744966,0.0161409395973154,"bare",0,0.14,0,110.25,1.15
"430",306.901677852349,0.0161409395973154,"bare",0,0.14,0,109.57,1.15
"431",306.964093959732,0.0161409395973154,"bare",0,0.14,0,108.89,1.15
"432",307.026510067114,0.0161409395973154,"bare",0,0.14,0,108.21,1.15
"433",307.088926174497,0.0161409395973154,"bare",0,0.14,0,107.54,1.15
"434",307.151342281879,0.0161409395973154,"bare",0,0.14,0,106.87,1.15
"435",307.213758389262,0.0161409395973154,"bare",0,0.14,0,106.21,1.15
"436",307.276174496644,0.0161409395973154,"bare",0,0.14,0,105.55,1.15
"437",307.338590604027,0.0161409395973154,"bare",0,0.14,0,104.9,1.15
"438",307.401006711409,0.0161409395973154,"bare",0,0.14,0,104.24,1.15
"439",307.463422818792,0.0161409395973154,"bare",0,0.14,0,103.6,1.15
"440",307.525838926174,0.0161409395973154,"bare",0,0.14,0,102.95,1.15
"441",307.588255033557,0.0161409395973154,"bare",0,0.14,0,102.31,1.15
"442",307.65067114094,0.0161409395973154,"bare",0,0.14,0,101.67,1.15
"443",307.713087248322,0.0161409395973154,"bare",0,0.14,0,101.04,1.15
"444",307.775503355705,0.0161409395973154,"bare",0,0.14,0,100.41,1.15
"445",307.837919463087,0.0161409395973154,"bare",0,0.14,0,99.79,1.15
"446",307.90033557047,0.0161409395973154,"bare",0,0.14,0,99.17,1.15
"447",307.962751677852,0.0161409395973154,"bare",0,0.13,0,98.55,1.15
"448",308.025167785235,0.0161409395973154,"bare",0,0.13,0,97.93,1.15
"449",308.087583892617,0.0161409395973154,"bare",0,0.13,0,97.32,1.15
"450",308.15,0.0161409395973154,"bare",0,0.13,0,96.71,1.15
"451",298.85,0.0167114093959732,"seagrass",1026.43,0.89,8.47,13894.31,0.01
"452",298.912416107383,0.0167114093959732,"seagrass",1026.43,0.88,8.47,13825.02,0.01
"453",298.974832214765,0.0167114093959732,"seagrass",1026.43,0.88,8.47,13756.09,0.01
"454",299.037248322148,0.0167114093959732,"seagrass",1026.43,0.88,8.47,13687.53,0.01
"455",299.09966442953,0.0167114093959732,"seagrass",1026.43,0.88,8.47,13619.32,0.01
"456",299.162080536913,0.0167114093959732,"seagrass",1026.43,0.88,8.47,13551.48,0.01
"457",299.224496644295,0.0167114093959732,"seagrass",1026.43,0.88,8.47,13483.99,0.01
"458",299.286912751678,0.0167114093959732,"seagrass",1026.43,0.88,8.47,13416.86,0.01
"459",299.34932885906,0.0167114093959732,"seagrass",1026.43,0.88,8.47,13350.09,0.01
"460",299.411744966443,0.0167114093959732,"seagrass",1026.43,0.88,8.47,13283.66,0.01
"461",299.474161073826,0.0167114093959732,"seagrass",1026.43,0.87,8.47,13217.59,0.01
"462",299.536577181208,0.0167114093959732,"seagrass",1026.43,0.87,8.47,13151.86,0.01
"463",299.598993288591,0.0167114093959732,"seagrass",1026.43,0.87,8.47,13086.48,0.01
"464",299.661409395973,0.0167114093959732,"seagrass",1026.43,0.87,8.47,13021.45,0.01
"465",299.723825503356,0.0167114093959732,"seagrass",1026.42,0.87,8.47,12956.75,0.01
"466",299.786241610738,0.0167114093959732,"seagrass",1026.42,0.87,8.47,12892.4,0.01
"467",299.848657718121,0.0167114093959732,"seagrass",1026.42,0.87,8.47,12828.38,0.01
"468",299.911073825503,0.0167114093959732,"seagrass",1026.41,0.87,8.47,12764.7,0.01
"469",299.973489932886,0.0167114093959732,"seagrass",1026.41,0.87,8.47,12701.35,0.01
"470",300.035906040268,0.0167114093959732,"seagrass",1026.41,0.86,8.47,12638.33,0.01
"471",300.098322147651,0.0167114093959732,"seagrass",1026.4,0.86,8.47,12575.64,0.01
"472",300.160738255034,0.0167114093959732,"seagrass",1026.4,0.86,8.47,12513.29,0.01
"473",300.223154362416,0.0167114093959732,"seagrass",1026.39,0.86,8.47,12451.25,0.01
"474",300.285570469799,0.0167114093959732,"seagrass",1026.39,0.86,8.47,12389.55,0.01
"475",300.347986577181,0.0167114093959732,"seagrass",1026.38,0.86,8.47,12328.16,0.01
"476",300.410402684564,0.0167114093959732,"seagrass",1026.37,0.86,8.47,12267.1,0.01
"477",300.472818791946,0.0167114093959732,"seagrass",1026.37,0.86,8.47,12206.35,0.01
"478",300.535234899329,0.0167114093959732,"seagrass",1026.36,0.86,8.47,12145.92,0.01
"479",300.597651006711,0.0167114093959732,"seagrass",1026.35,0.85,8.47,12085.81,0.01
"480",300.660067114094,0.0167114093959732,"seagrass",1026.34,0.85,8.47,12026.01,0.01
"481",300.722483221477,0.0167114093959732,"seagrass",1026.34,0.85,8.47,11966.52,0.01
"482",300.784899328859,0.0167114093959732,"seagrass",1026.33,0.85,8.47,11907.34,0.01
"483",300.847315436242,0.0167114093959732,"seagrass",1026.32,0.85,8.46,11848.46,0.01
"484",300.909731543624,0.0167114093959732,"seagrass",1026.31,0.85,8.46,11789.89,0.01
"485",300.972147651007,0.0167114093959732,"seagrass",1026.3,0.85,8.46,11731.63,0.01
"486",301.034563758389,0.0167114093959732,"seagrass",1026.28,0.85,8.46,11673.67,0.01
"487",301.096979865772,0.0167114093959732,"seagrass",1026.27,0.85,8.46,11616.01,0.01
"488",301.159395973154,0.0167114093959732,"seagrass",1026.26,0.84,8.46,11558.64,0.01
"489",301.221812080537,0.0167114093959732,"seagrass",1026.25,0.84,8.46,11501.58,0.01
"490",301.284228187919,0.0167114093959732,"seagrass",1026.23,0.84,8.46,11444.8,0.01
"491",301.346644295302,0.0167114093959732,"seagrass",1026.22,0.84,8.46,11388.32,0.01
"492",301.409060402685,0.0167114093959732,"seagrass",1026.2,0.84,8.46,11332.14,0.01
"493",301.471476510067,0.0167114093959732,"seagrass",1026.19,0.84,8.46,11276.24,0.01
"494",301.53389261745,0.0167114093959732,"seagrass",1026.17,0.84,8.46,11220.63,0.01
"495",301.596308724832,0.0167114093959732,"seagrass",1026.15,0.84,8.46,11165.3,0.01
"496",301.658724832215,0.0167114093959732,"seagrass",1026.14,0.84,8.46,11110.26,0.01
"497",301.721140939597,0.0167114093959732,"seagrass",1026.12,0.83,8.46,11055.5,0.01
"498",301.78355704698,0.0167114093959732,"seagrass",1026.1,0.83,8.46,11001.02,0.01
"499",301.845973154362,0.0167114093959732,"seagrass",1026.08,0.83,8.46,10946.82,0.01
"500",301.908389261745,0.0167114093959732,"seagrass",1026.05,0.83,8.46,10892.89,0.01
"501",301.970805369128,0.0167114093959732,"seagrass",1026.03,0.83,8.46,10839.24,0.01
"502",302.03322147651,0.0167114093959732,"seagrass",1026.01,0.83,8.46,10785.87,0.01
"503",302.095637583893,0.0167114093959732,"seagrass",1025.98,0.83,8.46,10732.76,0.01
"504",302.158053691275,0.0167114093959732,"seagrass",1025.96,0.83,8.46,10679.92,0.01
"505",302.220469798658,0.0167114093959732,"seagrass",1025.93,0.83,8.46,10627.35,0.01
"506",302.28288590604,0.0167114093959732,"seagrass",1025.9,0.82,8.46,10575.05,0.01
"507",302.345302013423,0.0167114093959732,"seagrass",1025.87,0.82,8.46,10523.01,0.01
"508",302.407718120805,0.0167114093959732,"seagrass",1025.84,0.82,8.46,10471.23,0.01
"509",302.470134228188,0.0167114093959732,"seagrass",1025.81,0.82,8.46,10419.71,0.01
"510",302.53255033557,0.0167114093959732,"seagrass",1025.78,0.82,8.46,10368.45,0.01
"511",302.594966442953,0.0167114093959732,"seagrass",1025.74,0.82,8.46,10317.45,0.01
"512",302.657382550336,0.0167114093959732,"seagrass",1025.7,0.82,8.46,10266.7,0.01
"513",302.719798657718,0.0167114093959732,"seagrass",1025.67,0.82,8.46,10216.2,0.01
"514",302.782214765101,0.0167114093959732,"seagrass",1025.63,0.81,8.46,10165.95,0.01
"515",302.844630872483,0.0167114093959732,"seagrass",1025.58,0.81,8.45,10115.95,0.01
"516",302.907046979866,0.0167114093959732,"seagrass",1025.54,0.81,8.45,10066.19,0.01
"517",302.969463087248,0.0167114093959732,"seagrass",1025.49,0.81,8.45,10016.68,0.01
"518",303.031879194631,0.0167114093959732,"seagrass",1025.45,0.81,8.45,9967.41,0.01
"519",303.094295302013,0.0167114093959732,"seagrass",1025.4,0.81,8.45,9918.38,0.01
"520",303.156711409396,0.0167114093959732,"seagrass",1025.34,0.81,8.45,9869.58,0.01
"521",303.219127516779,0.0167114093959732,"seagrass",1025.29,0.81,8.45,9821.02,0.01
"522",303.281543624161,0.0167114093959732,"seagrass",1025.23,0.81,8.45,9772.69,0.01
"523",303.343959731544,0.0167114093959732,"seagrass",1025.17,0.8,8.45,9724.59,0.01
"524",303.406375838926,0.0167114093959732,"seagrass",1025.1,0.8,8.45,9676.72,0.01
"525",303.468791946309,0.0167114093959732,"seagrass",1025.04,0.8,8.45,9629.07,0.01
"526",303.531208053691,0.0167114093959732,"seagrass",1024.97,0.8,8.45,9581.64,0.01
"527",303.593624161074,0.0167114093959732,"seagrass",1024.89,0.8,8.45,9534.43,0.01
"528",303.656040268456,0.0167114093959732,"seagrass",1024.81,0.8,8.45,9487.43,0.01
"529",303.718456375839,0.0167114093959732,"seagrass",1024.73,0.8,8.45,9440.65,0.01
"530",303.780872483221,0.0167114093959732,"seagrass",1024.64,0.8,8.44,9394.07,0.01
"531",303.843288590604,0.0167114093959732,"seagrass",1024.55,0.79,8.44,9347.69,0.01
"532",303.905704697987,0.0167114093959732,"bistable",1024.45,0.79,8.44,9301.52,0.01
"533",303.968120805369,0.0167114093959732,"bistable",1024.34,0.79,8.44,9255.54,0.01
"534",304.030536912752,0.0167114093959732,"bistable",1024.23,0.79,8.44,9209.75,0.01
"535",304.092953020134,0.0167114093959732,"bistable",1024.11,0.79,8.44,9164.15,0.01
"536",304.155369127517,0.0167114093959732,"bistable",1023.99,0.79,8.44,9118.73,0.01
"537",304.217785234899,0.0167114093959732,"bistable",1023.85,0.79,8.44,9073.48,0.01
"538",304.280201342282,0.0167114093959732,"bistable",1023.71,0.79,8.44,9028.4,0.01
"539",304.342617449664,0.0167114093959732,"bistable",1023.56,0.78,8.43,8983.47,0.01
"540",304.405033557047,0.0167114093959732,"bistable",1023.39,0.78,8.43,8938.7,0.01
"541",304.46744966443,0.0167114093959732,"bistable",1023.21,0.78,8.43,8894.08,0.01
"542",304.529865771812,0.0167114093959732,"bistable",1023.02,0.78,8.43,8849.58,0.01
"543",304.592281879195,0.0167114093959732,"bistable",1022.82,0.78,8.43,8805.2,0.01
"544",304.654697986577,0.0167114093959732,"bistable",1022.59,0.78,8.43,8760.94,0.01
"545",304.71711409396,0.0167114093959732,"bistable",1022.35,0.78,8.42,8716.76,0.01
"546",304.779530201342,0.0167114093959732,"bistable",1022.09,0.78,8.42,8672.65,0.01
"547",304.841946308725,0.0167114093959732,"bistable",1021.8,0.78,8.42,8628.6,0.01
"548",304.904362416107,0.0167114093959732,"bistable",1021.48,0.77,8.42,8584.57,0.01
"549",304.96677852349,0.0167114093959732,"bistable",1021.14,0.77,8.41,8540.55,0.01
"550",305.029194630872,0.0167114093959732,"bistable",1020.75,0.77,8.41,8496.48,0.01
"551",305.091610738255,0.0167114093959732,"bistable",1020.32,0.77,8.41,8452.34,0.02
"552",305.154026845638,0.0167114093959732,"bistable",1019.84,0.77,8.4,8408.06,0.02
"553",305.21644295302,0.0167114093959732,"bistable",1019.3,0.77,8.4,8363.58,0.02
"554",305.278859060403,0.0167114093959732,"bistable",1018.69,0.77,8.39,8318.83,0.02
"555",305.341275167785,0.0167114093959732,"bistable",1017.99,0.76,8.39,8273.69,0.02
"556",305.403691275168,0.0167114093959732,"bistable",1017.18,0.76,8.38,8228.03,0.02
"557",305.46610738255,0.0167114093959732,"bistable",1016.24,0.76,8.37,8181.66,0.02
"558",305.528523489933,0.0167114093959732,"bistable",1015.12,0.76,8.37,8134.35,0.02
"559",305.590939597315,0.0167114093959732,"bistable",1013.79,0.76,8.36,8085.74,0.03
"560",305.653355704698,0.0167114093959732,"bistable",1012.16,0.76,8.34,8035.34,0.03
"561",305.715771812081,0.0167114093959732,"bistable",1010.13,0.76,8.33,7982.42,0.03
"562",305.778187919463,0.0167114093959732,"bistable",1007.52,0.76,8.31,7925.83,0.04
"563",305.840604026846,0.0167114093959732,"bistable",1004.07,0.75,8.28,7863.66,0.04
"564",305.903020134228,0.0167114093959732,"bistable",999.25,0.75,8.24,7792.51,0.05
"565",305.965436241611,0.0167114093959732,"bistable",992.09,0.75,8.18,7705.65,0.06
"566",306.027852348993,0.0167114093959732,"bistable",980.29,0.75,8.09,7587.52,0.08
"567",306.090268456376,0.0167114093959732,"bistable",957,0.75,7.91,7391.75,0.12
"568",306.152684563758,0.0167114093959732,"bistable",885.89,0.74,7.35,6871.63,0.23
"569",306.215100671141,0.0167114093959732,"bare",0,0.14,0,117.3,1.15
"570",306.277516778523,0.0167114093959732,"bare",0,0.14,0,116.58,1.15
"571",306.339932885906,0.0167114093959732,"bare",0,0.14,0,115.86,1.15
"572",306.402348993289,0.0167114093959732,"bare",0,0.14,0,115.14,1.15
"573",306.464765100671,0.0167114093959732,"bare",0,0.14,0,114.43,1.15
"574",306.527181208054,0.0167114093959732,"bare",0,0.14,0,113.72,1.15
"575",306.589597315436,0.0167114093959732,"bare",0,0.14,0,113.02,1.15
"576",306.652013422819,0.0167114093959732,"bare",0,0.14,0,112.32,1.15
"577",306.714429530201,0.0167114093959732,"bare",0,0.14,0,111.63,1.15
"578",306.776845637584,0.0167114093959732,"bare",0,0.14,0,110.94,1.15
"579",306.839261744966,0.0167114093959732,"bare",0,0.14,0,110.25,1.15
